model,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-4B_Qwen_Qwen3-14B,level_2,0.06000000000000000,0.0,0.0,109.4,0.1948007748326260,0.176,0.3030952380952380,0.19402396045487500,0.18042276572916300,0.29056556142916100,0.2513012008270600,0.9720000000000000,0.14046153601972800,0.06661492107082530,0.07361249694973140,0.04538250010150100,0.08303517579101660,0.1508065808615570,0.11692087832628700
Qwen_Qwen3-4B_Qwen_Qwen3-14B,level_3,0.0,0.0,0.0,120.0,0.07276929862862590,0.05925925925925920,0.13871031746031700,0.13604152434929900,0.11299895172275100,0.2690365704084980,0.23387475118878500,0.6916666666666670,0.13625245185401300,0.07518530316424520,0.14667817541941000,0.04793990040420960,0.0892790876658909,0.13137147198147800,0.11032527982368500
Qwen_Qwen3-4B_Qwen_Qwen3-14B,level_5,0.0,0.0,0.0,120.0,0.030547067937717300,0.020170940170940100,0.08888888888888890,0.05901125324821620,0.03898574743455250,0.18450412384952800,0.1628992484967210,0.30063492063492100,0.11074794365454800,0.07267416092457040,0.1409321351510000,0.04831319201725870,0.10552253747027300,0.1243652462906820,0.1149438918804770
Qwen_Qwen3-4B_Qwen_Qwen3-32B,level_1,0.26333333333333300,0.0,0.0,83.6,0.4357231249037160,0.48533333333333300,0.4814003018908140,0.17954825763885300,0.19140236082094700,0.2690223518635590,0.23035412385004300,1.0,0.14656502522156600,0.11885538475488500,0.0,0.10735416071250600,0.10644233769215800,0.1096306150645520,0.10803647637835500
Qwen_Qwen3-4B_Qwen_Qwen3-32B,level_2,0.1625,0.0,0.0,106.0,0.3875803552652700,0.36104545454545500,0.5201011904761910,0.23567954854992300,0.2322467600482850,0.3049084150100850,0.3275397894431680,1.0,0.20116696894078400,0.09347195602473300,0.0,0.0882488112708605,0.06078228539209290,0.1337385694516430,0.09726042742186800
Qwen_Qwen3-4B_Qwen_Qwen3-32B,level_3,0.0,0.0,0.0,120.0,0.09999253421532070,0.0844444444444444,0.15400000000000000,0.12873159710604300,0.11444700639352200,0.1947145505172050,0.23582669927853000,0.6476190476190480,0.13962262796288500,0.06104984342799140,0.13809789382035300,0.03875372391670800,0.060301600371236000,0.11325821666652400,0.08677990851887990
Qwen_Qwen3-4B_Qwen_Qwen3-32B,level_5,0.0,0.0,0.0,120.0,0.0964780830147787,0.06433566433566430,0.3403409090909090,0.1063164213991650,0.07170417038705390,0.39722885447371400,0.24992044400233400,0.4285714285714290,0.17167995116396900,0.0489945456338746,0.08102521838520740,0.035969601147860100,0.1669499828964220,0.18698418890141300,0.1769670858989180
Qwen_Qwen3-4B_Qwen_Qwen3-4B,level_1,0.04,0.0,0.0,99.6,0.22218463983818300,0.22436363636363600,0.3469435152051250,0.13133232304337100,0.12844438218856700,0.2883944967868340,0.14353195603273500,0.6627272727272730,0.08699086150666410,0.10981023612224800,0.18620913858416700,0.0803983543339328,0.392072115661467,0.036589811490201200,0.2143309635758340
Qwen_Qwen3-4B_Qwen_Qwen3-4B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10151835938296700,0.23200000000000000,0.0666573298430865,0.03904285013791050,0.06283281572999750,0.03132905748731010,0.057871587892475400,0.11222881108670200,0.08505019948958890
Qwen_Qwen3-4B_Qwen_Qwen3-4B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09969344023211230,0.15269841269841300,0.08060339238029760,0.029418582522310100,0.04448796348884050,0.031220848363224300,0.09550120041904150,0.07214431173014450,0.08382275607459300
Qwen_Qwen3-4B_Qwen_Qwen3-4B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06266188306705660,0.06809523809523800,0.06661556981194430,0.03568753614208410,0.026399095932102700,0.0475838872154499,0.24800508052444900,0.07100757938060660,0.1595063299525280
